incluido;revision;motivo_revision;grupo;id_contrato;referencia;categorias;territorio;dependencia;entidad;proveedor;tipo_doc_prov;valor_inicial;adicion_cuantificada;pct_adicion_sobre_inicial;fuente_adicion;valor_contrato;valor_pagado;fecha_firma;fecha_inicio;fecha_fin;modalidad;tipo_contrato;unspsc;n_modif_registradas;n_modif_publicadas;dias_extendidos_total;objeto;url_proceso
SI;Confirmado en revisión manual;New Balance Media Maratón de Cali 2026: evento masivo;A;CO1.PCCNTR.9306661;4162.010.26.1.0799-2026;Logística y eventos;Cali;Deporte y Recreación;SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DEL DEPORTE Y LA RECREACIÓN;LIGA VALLECAUCANA DE ATLETISMO;NIT;;;;;279999490;0;2026-01-30;2026-02-10;2026-08-10;Contratación régimen especial;Decreto 092 de 2017;V1.80141600;1;1;10;"Apoyar a la LIGA VALLECAUCANA DE ATLETISMO para el desarrollo de la NEW BALANCE MEDIA MARATÓN DE CALI 2026; conforme a la ficha BP- 26005304.; a desarrollarse en el Distrito Especial de Santiago de Cali.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9937693&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;A;CO1.PCCNTR.9321421;4137.010.26.1.252-2026;Transporte y viajes;Cali;Desarrollo e Innovación Institucional;SANTIAGO DE CALI DISTRITO ESPECIAL -DEPARTAMENTO ADMINISTRATIVO DE DESARROLLO E INNOVACION INSTITUCIONAL;TURISMO DEL MORROSQUILLO LTDA;NIT;175090500;87545250;50.0;Monto declarado en el texto de la modificación en SECOP II;262635750;0;2026-02-05;2026-02-06;2026-04-05;Mínima cuantía;Suministros;V1.90121500;2;1;0;Suministro de tiquetes aéreos nacionales e internacionales para los servidores públicos autorizados en comisión de servicios y contratistas del Distrito Especial de Santiago de Cali;https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9796351&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;A;CO1.PCCNTR.9288431;4152.010.32.1.642-2026;Almacenamiento y bodegaje;Cali;Movilidad;SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE MOVILIDAD;ID INNOVACIÓN DOCUMENTAL SAS;NIT;;;;;245662240;0;2026-01-30;2026-02-17;2026-12-17;Contratación directa;Arrendamiento de inmuebles;V1.78131800;0;0;0;CONTRATAR EL ARRENDAMIENTO DE UN INMUEBLE ADECUADO PARA EL BODEGAJE DE DISTINTOS ELEMENTOS DE LA SECRETARIA DE MOVILIDAD PARA LOS PROCESOS DE DEMARCACIÓN Y SEÑALIZACIÓN.;https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9913745&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;A;CO1.PCCNTR.8937837;100.8.4.46.2026;Almacenamiento y bodegaje;Cali;Concejo Distrital;CONCEJO DISTRITAL DE SANTIAGO DE CALI;ID INNOVACIÓN DOCUMENTAL SAS;NIT;;;;;234173343;0;2026-01-17;2026-01-22;2026-12-31;Contratación directa;Arrendamiento de inmuebles;V1.80131500;0;0;0;"ARRENDAMIENTO DE BIEN INMUEBLE TIPO BODEGA PARA LA ORGANIZACIÓN; ALMACENAMIENTO Y CUIDADO DEL ARCHIVO DEL CONCEJO DISTRITAL DE C";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9571809&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;A;CO1.PCCNTR.9344352;4132.010.26.1.444-2026;Transporte y viajes;Cali;Planeación Municipal;PLANEACIÓN MUNICIPAL CALI**;K.L.T.;NIT;149710000;74793000;50.0;Monto declarado en el texto de la modificación en SECOP II;224503000;0;2026-02-17;2026-02-23;2026-12-30;Mínima cuantía;Prestación de servicios;V1.78101800;1;1;0;"Prestar el servicio de transporte que permita el desarrollo de las actividades de administración; mantenimiento y reposición del mobiliario urbano del Distrito de Santiago de Cali; de conformidad con el proyecto de inversión denominado: Consolidación de los instrumentos de sostenibilidad del espacio público en Santiago de Cali - FICHA BP-26005243.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9948268&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;A;CO1.PCCNTR.9239235;1.09.19.13-5853;Alimentación y catering|Logística y eventos;Valle;Secretaría General;SECRETARIA GENERAL- GOBERNACION DEL VALLE;Quack de Colombia SAS;NIT;150000000;70000000;46.7;Monto declarado en el texto de la modificación en SECOP II;220000000;0;2026-01-29;2026-01-30;2026-08-31;Contratación directa;Prestación de servicios;V1.90101603;1;1;92;"Brindar el servicio de operación logística para llevar a cabo las actividades presenciales que requiera la Secretaría General y el Despacho de la Gobernadora del Departamento del Valle del Cauca; en desarrollo del proyecto denominado Fortalecimiento de un Sistema Integrado de Gestión del Valle del Cauca con el fin de lograr las metas de resultados y de producto del proyecto.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9871158&isFromPublicArea=True&isModal=true&asPopupView=true
NO;Descartado en revisión manual;"Alianzas de cooperación internacional; UNSPSC de eventos mal asignado";A;CO1.PCCNTR.9234024;1.310.19.18-5922-2026;Logística y eventos;Valle;Desarrollo Económico;SECRETARIA DE DESARROLLO ECONOMICO Y COMPETITIVIDAD;FONDO MIXTO CARTAGO;NIT;;;;;200000000;0;2026-01-28;2026-01-29;2026-08-15;Contratación directa;Otro;V1.80141900;1;1;46;"PRESTAR SERVICIOS PARA LA PROMOCIÓN E IMPLEMENTACIÓN DE ACCIONES TÉCNICAS Y ESTRATÉGICAS QUE CONTRIBUYAN AL FORTALECIMIENTO DE LOS PROCESOS DE GESTIÓN; ARTICULACIÓN Y FORMALIZACIÓN DE ALIANZAS Y CONVENIOS DE COOPERACIÓN INTERNACIONAL; EN EL MARCO DEL PROYECTO DENOMINADO INCREMENTO DE CAPACIDADES INSTITUCIONALES EN COOPERACIÓN INTERNACIONAL EN EL VALLE DEL CAUCA";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9865967&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Confirmado en revisión manual;Campeonato Mundial Sub-17 de Levantamiento de Pesas: evento internacional;A;CO1.PCCNTR.9596313;4162.010.26.1.0796-2026;Logística y eventos;Cali;Deporte y Recreación;SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DEL DEPORTE Y LA RECREACIÓN;FEDERACIÓN COLOMBIANA DE LEVANTAMIENTO DE PESAS;NIT;;;;;199999110;0;2026-06-26;2026-06-26;2026-07-27;Contratación régimen especial;Decreto 092 de 2017;V1.80141600;0;0;0;"Apoyar a la FEDERACIÓN COLOMBIANA DE LEVANTAMIENTO DE PESAS para el desarrollo del evento deportivo internacional Campeonato Mundial Sub-17 Cali 2026 de Levantamiento de Pesas; a desarrollarse en el Distrito Especial de Santiago de Cali.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10418815&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Confirmado en los documentos del proceso;CONFIRMADO con el formato de especificaciones técnicas del proceso: canasta de 24 items que incluye 'Apoyo en Alimentacion: desayuno, almuerzo y cena (10 días)', 'Desayuno, Almuerzo y Cena hasta por 5/10 días', 'apoyo en alimentación tipo mercados' quincenal, 'Alojamiento en habitación sencilla', 'albergue o casa de paso hasta por tres meses', 'Transporte: tiquetes aéreos', 'tiquetes terrestre intermunicipal', 'transporte urbano' y 'Apoyo logístico' para pago de renta. El UNSPSC 90101600 estaba bien asignado.;A;CO1.PCCNTR.9527778;4164.010.26.1.0446-2026;Alimentación y catering|Transporte y viajes;Cali;Paz y Cultura Ciudadana;SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARÍA DE PAZ Y CULTURA CIUDADANA;IMPERIUM COMPANY S.A.S;NIT;;;;;175090500;0;2026-05-28;2026-06-09;2026-10-26;Mínima cuantía;Prestación de servicios;V1.90101600;0;0;0;"CONTRATAR LA PRESTACION DE SERVICIOS PARA LA EJECUCIÓN DE ACCIONES DE PREVENCION; ATENCION Y ASISTENCIA INTEGRAL A VICTIMAS DE TRATA DE PERSONAS Y LIDERES Y LIDERESAS SOCIALES EN EL DISTRITO ESPECIAL DE SANTIAGO DE CALI";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10245283&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;A;CO1.PCCNTR.9628064;4137.010.26.1.296-2026;Transporte y viajes;Cali;Desarrollo e Innovación Institucional;SANTIAGO DE CALI DISTRITO ESPECIAL -DEPARTAMENTO ADMINISTRATIVO DE DESARROLLO E INNOVACION INSTITUCIONAL;TURISMO DEL MORROSQUILLO LTDA;NIT;;;;;175090500;0;2026-07-09;2026-07-10;2026-12-07;Mínima cuantía;Suministros;V1.78111502;0;0;0;Suministro de tiquetes aéreos nacionales e internacionales para los servidores públicos autorizados en comisión de servicios y contratistas del Distrito Especial de Santiago de Cali.;https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10407829&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;A;CO1.PCCNTR.9325971;1.340.19.13-5995;Transporte y viajes;Valle;Movilidad y Transporte;SECRETARIA DE MOVILIDAD Y TRANSPORTE;CONSTRUCTORA OIKOGENIA S.A.S;NIT;;;;;175000000;0;2026-02-09;2026-02-10;2026-12-31;Mínima cuantía;Prestación de servicios;V1.20102302;0;0;0;Contratar el servicio de arrendamiento de vehículos tipo grúa a todo costo para la atención de los vehículos siniestrados en los Municipios competencia de la Secretaría de Movilidad y Transporte del Valle del Cauca y vehículos detenidos en operativos en los Municipios del Valle del Cauca que se encuentran por fuera de la concesión.;https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9882227&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;A;CO1.PCCNTR.9405539;4133.010.26.1.929-2026;Transporte y viajes;Cali;DAGMA;DEPARTAMENTO ADMINISTRATIVO DE GESTION DEL MEDIO AMBIENTE DAGMA;TRANSPORTES ESPECIALES Y TURISTICOS DE COLOMBIA SAS;NIT;;;;;175000000;0;2026-03-19;2026-03-26;2026-12-15;Mínima cuantía;Prestación de servicios;V1.78101801;0;0;0;"Contratar el servicio de transporte de carga para el mantenimiento; control y seguimiento de las áreas del SIMAP";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10078048&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;A;CO1.PCCNTR.9403390;1.210.19.10-6041;Alimentación y catering;Valle;Educación;GOBERNACION DEL VALLE DEL CAUCA - SECRETARIA DE EDUCACION;PADEL AUDITORES SAS;NIT;;;;;174145004;0;2026-03-27;2026-04-22;2026-12-31;Mínima cuantía;Interventoría;V1.93131600;0;0;0;"REALIZAR LA INTERVENTORÍA TÉCNICA; JURÍDICA; ADMINISTRATIVA; FINANCIERA; CONTABLE Y AMBIENTAL A LA CONTRATACIÓN PARA EL SUMINISTRO DE COMPLEMENTOS ALIMENTARIOS DE LAS COMUNIDADES INDIGENAS DENTRO DEL PROYECTO FORTALECIMIENTO A LA PERMANENCIA EN LAS INSTITUCIONES EDUCATIVAS OFICIALES DE LOS 34 MUNICIPIOS NO CERTIFICADOS DEL DEPARTAMENTO DEL VALLE DEL CAUCA";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10112380&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;A;CO1.PCCNTR.9335055;4135.010.26.1.123-2026;Mensajería y correo;Cali;Contratación Pública;SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE CONTRATACION PUBLICA;E S M LOGISTICA SAS;NIT;;;;;173890691;0;2026-02-11;2026-02-16;2026-12-15;Mínima cuantía;Prestación de servicios;V1.78102200;0;0;0;"Contratar la prestación integral del servicio de mensajería expresa; correo electrónico certificado y paquetería; con cobertura urbana; rural y nacional; que incluya la recolección; transporte; seguimiento electrónico en tiempo real; custodia y entrega segura de documentos; comunicaciones oficiales y paquetes requeridos por los organismos de la administración pública del Distrito Especial de Santiago de Cali; garantizando trazabilidad; oportunidad en la entrega; seguro conforme a la Ley 1369 de";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9931544&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;A;CO1.PCCNTR.9508005;4173.010.26.1.0478-2026;Logística y eventos;Cali;Desarrollo Territorial;SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE DESARROLLO TERRITORIAL Y PARTICIPACION CIUDADANA;INNPACTA SOLUCIONES SAS;NIT;;;;;170000000;0;2026-05-14;2026-05-19;2026-06-30;Mínima cuantía;Prestación de servicios;V1.81141601;1;1;0;"Prestación de servicios de apoyo logístico a la Secretaría de Desarrollo Territorial y Participación Ciudadana del Distrito de Santiago de Cali; para la planificación; organización y ejecución de intervenciones en los territorios; con el fin de optimizar los procesos.";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10256965&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;A;CO1.PCCNTR.9378512;4133.010.26.1.925-2026;Transporte y viajes;Cali;DAGMA;DEPARTAMENTO ADMINISTRATIVO DE GESTION DEL MEDIO AMBIENTE DAGMA;FUNDACION PARA EL DESARROLLO EMPRESARIAL Y COMUNITYARIO FUNDEC;NIT;;;;;160300000;0;2026-03-06;2026-03-09;2026-11-30;Mínima cuantía;Otro;V1.78101900;0;0;0;Prestar el servicio de arriería para el transporte de insumos a caballo y/o mula con el fin de contribuir al desarrollo de actividades tendientes a conservar y recuperar los ecosistemas del distrito especial de Santiago de Cali con ficha: BP-26005491;https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10058155&isFromPublicArea=True&isModal=true&asPopupView=true
NO;Descartado en revisión manual;"Atracción de inversión; UNSPSC de eventos mal asignado";A;CO1.PCCNTR.9236145;1.310.19.18-5920-2026;Logística y eventos;Valle;Desarrollo Económico;SECRETARIA DE DESARROLLO ECONOMICO Y COMPETITIVIDAD;INVEST PACIFIC;NIT;;;;;150000000;0;2026-01-29;2026-01-29;2026-06-30;Contratación directa;Prestación de servicios;V1.80141501;2;1;0;"PRESTAR SERVICIOS PARA IMPULSAR EL DESARROLLO ECONÓMICO Y LA GENERACIÓN DE EMPLEO DE CALIDAD EN EL VALLE DEL CAUCA; ASÍ COMO POSICIONAR AL DEPARTAMENTO COMO UN DESTINO COMPETITIVO PARA LOS NEGOCIOS Y PROMOVER EL FORTALECIMIENTO DEL TEJIDO EMPRESARIAL A TRAVÉS DE LA ATRACCIÓN Y PROMOCIÓN DE INVERSIÓN NACIONAL E INTERNACIONAL; EN EL MARCO DEL PROYECTO DENOMINADO FORTALECIMIENTO DEL TEJIDO EMPRESARIAL Y DESARROLLO DE ESTRATEGIAS DE NEGOCIACIÓN EN EL VALLE DEL CAUCA";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9868045&isFromPublicArea=True&isModal=true&asPopupView=true
SI;Evidencia alta, no requirió revisión;;A;CO1.PCCNTR.9465966;1.120.80.19.13-6056-2026;Logística y eventos|Transporte y viajes;Valle;UAE Impuestos y Rentas;DEPARTAMENTO DEL VALLE DEL CAUCA - UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS RENTAS Y GESTION TRIBUTARIA;Quack de Colombia SAS;NIT;;;;;150000000;0;2026-04-22;2026-04-24;2026-10-30;Mínima cuantía;Prestación de servicios;V1.78111502;0;0;0;"PRESTACION DE SERVICIOS DE UN OPERADOR LOGISTICO PARA EL DESARROLLO DE LAS ACTIVIDADES MISIONALES DE LA UNIDAD ADMINISTRATIVA ESPECIAL DE IMPUESTOS; RENTAS Y GESTION TRIBUTARIA EN DESARROLLO DEL PROYECTO MEJORAMIENTO FINANCIERO EN EL MARCO DEL PROGRAMA ANTICONTRABANDO EN EL DEPARTAMENTO DEL VALLE DEL CAUCA";https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10202471&isFromPublicArea=True&isModal=true&asPopupView=true
